acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,direction
-0.119926,0.338428,0.910791,0.00635,-0.01862,-0.006779,left
-0.11834,0.34343,0.90829,0.014673,-0.025228,-0.003861,left
-0.117913,0.345321,0.907497,0.018449,-0.027115,-0.006607,left
-0.116266,0.346419,0.906948,0.02068,-0.026343,-0.004891,left
-0.118767,0.348432,0.907192,0.02437,-0.02497,-0.007294,left
-0.11834,0.349774,0.907924,0.032006,-0.010383,-0.007723,left
-0.11712,0.347395,0.907009,0.015102,-0.043762,-0.005578,left
-0.117669,0.35014,0.906643,0.019736,-0.019135,-0.002059,left
-0.097844,0.515389,0.822524,0.027459,-0.026086,-0.001888,left
-0.098698,0.517341,0.821243,0.029518,-0.02128,-0.00369,left
-0.099064,0.516731,0.821121,0.029947,-0.027716,-0.003518,left
-0.099003,0.516121,0.820999,0.027373,-0.022653,-0.00429,left
-0.09821,0.516304,0.820633,0.02866,-0.025571,-0.003861,left
-0.10004,0.51606,0.820755,0.043333,-0.024884,-0.004548,left
-0.099613,0.516182,0.820938,0.002832,-0.023254,-0.004719,left
-0.099186,0.516304,0.820755,0.024198,-0.025228,-0.005578,left
-0.100467,0.516304,0.820877,0.034495,-0.027115,-0.001373,left
-0.099003,0.515572,0.820938,0.037069,-0.029432,-0.003604,left
-0.119621,0.607316,0.752496,0.02703,-0.019993,-0.003175,left
-0.12017,0.606584,0.752923,0.032006,-0.023855,0.001373,left
-0.121085,0.606157,0.75213,0.031406,-0.044105,0.008581,left
-0.126575,0.603534,0.757437,0.029175,-0.015274,0.010726,left
-0.12383,0.605364,0.753411,0.022653,-0.025056,-0.007637,left
-0.124745,0.60512,0.753716,0.018792,-0.021452,-0.009181,left
-0.124257,0.605669,0.753411,0.030119,-0.019908,-0.001459,left
-0.126941,0.602497,0.755546,0.004376,-0.005492,-0.010125,left
-0.121756,0.605608,0.753167,0.019221,-0.022653,-0.003261,left
-0.124318,0.608292,0.751398,0.020165,-0.032264,-0.01064,left
-0.119255,0.611952,0.747738,0.038185,-0.023168,0.00163,left
-0.120902,0.612074,0.747494,0.03029,-0.03029,-0.00635,left
-0.121695,0.612257,0.747433,0.034323,-0.01802,-0.003776,left
-0.120048,0.610183,0.748897,0.034752,-0.024026,-0.003089,left
-0.119377,0.608963,0.74969,0.033122,-0.019478,-0.003003,left
-0.120475,0.60878,0.749629,0.029346,-0.025571,-0.007294,left
-0.116388,0.60878,0.750178,0.04033,-0.026944,-0.000772,left
-0.122244,0.608841,0.749629,0.027716,-0.02866,-0.003604,left
-0.118035,0.60634,0.751459,0.024112,-0.023426,-0.002317,left
-0.119316,0.609634,0.749385,0.032264,-0.027287,-0.001716,left
-0.123342,0.389546,0.885354,0.008323,-0.02866,-0.007723,left
-0.120658,0.385886,0.888099,0.01536,-0.010898,-0.005835,left
-0.116815,0.391193,0.884622,0.014845,-0.025914,-0.007465,left
-0.114985,0.389302,0.884866,0.0133,-0.020337,-0.00738,left
-0.117547,0.394609,0.885903,0.012528,-0.012957,-0.008752,left
-0.110044,0.401136,0.880413,0.010297,-0.031577,-0.017419,left
-0.113338,0.398147,0.881389,-0.029518,-0.007723,-0.014073,left
-0.108336,0.411994,0.876082,0.004462,-0.015617,-0.00695,left
-0.106567,0.414068,0.876021,0.008495,-0.007465,-0.009782,left
-0.102663,0.41663,0.873337,0.003003,-0.015274,-0.013386,left
-0.1037,0.438041,0.86254,0.026601,-0.004205,-0.003261,left
-0.101992,0.438895,0.861991,0.019478,-0.01596,-0.006607,left
-0.101077,0.440298,0.861259,0.022997,-0.000686,-0.007208,left
-0.101748,0.43859,0.862296,0.023683,-0.020766,-0.00429,left
-0.099918,0.440298,0.861198,0.028145,-0.021366,-0.003518,left
-0.101199,0.441091,0.861747,0.019393,-0.014073,-0.00532,left
-0.095404,0.437736,0.861198,0.035696,-0.027115,0.021795,left
-0.097539,0.437858,0.862479,0.015789,-0.015016,-0.005749,left
-0.097905,0.437126,0.863211,0.018535,-0.019221,-0.00635,left
-0.095648,0.441091,0.862662,0.06161,-0.036383,0.003089,left
-0.120109,0.321287,0.910608,-0.017676,-0.011241,0.004719,left
-0.119072,0.331169,0.909937,0.004376,-0.022911,-0.006865,left
-0.118035,0.335683,0.909632,0.011498,-0.021709,-0.006436,left
-0.115473,0.339221,0.907741,0.020851,-0.027287,-0.008667,left
-0.115839,0.338855,0.907009,0.018449,-0.020594,-0.004548,left
-0.115778,0.341783,0.906338,0.000343,-0.028832,-0.00369,left
-0.117059,0.342027,0.906826,0.015102,-0.019478,-0.008495,left
-0.117608,0.345077,0.906094,0.016647,-0.018535,-0.005234,left
-0.116083,0.345138,0.90646,0.012785,-0.018191,-0.007637,left
-0.116022,0.347029,0.906277,0.015703,-0.019993,-0.006865,left
-0.11163,0.35685,0.901641,0.031663,-0.025571,-0.002145,left
-0.110654,0.357826,0.901519,0.025914,-0.025571,-0.004033,left
-0.112118,0.354471,0.904325,0.010125,-0.01536,-0.006865,left
-0.112423,0.355996,0.903166,0.017162,-0.023082,-0.006436,left
-0.112179,0.355752,0.902922,0.01862,-0.022224,-0.001888,left
-0.112118,0.3599,0.902251,0.031921,-0.027973,-0.000686,left
-0.110593,0.359473,0.902373,0.033294,-0.035868,-0.003947,left
-0.116449,0.358131,0.903349,0.02969,-0.00163,0.000944,left
-0.113155,0.359412,0.902373,0.03295,-0.025571,-0.003604,left
-0.114558,0.354593,0.904142,0.015102,-0.017848,-0.003261,left
-0.075274,0.562603,0.791048,0.035096,-0.026858,-0.002488,left
-0.076738,0.561627,0.79239,0.022911,-0.020251,-0.003432,left
-0.07564,0.561688,0.792024,0.034924,-0.02497,-0.003089,left
-0.076921,0.560407,0.792695,0.02969,-0.043848,-0.002231,left
-0.076738,0.561017,0.793183,0.023082,-0.02068,-0.004033,left
-0.075579,0.560834,0.793427,0.03029,-0.022997,-0.00369,left
-0.076311,0.559248,0.794281,0.020337,-0.01699,-0.003518,left
-0.075701,0.55998,0.793915,0.025914,-0.02334,-0.00429,left
-0.075091,0.55998,0.794342,0.024627,-0.022997,-0.004977,left
-0.075396,0.560712,0.793366,0.027544,-0.027716,-0.005835,left
-0.078995,0.554856,0.794586,0.031148,-0.026515,-0.004205,left
-0.07869,0.555283,0.794281,0.030891,-0.025657,-0.002231,left
-0.078324,0.555832,0.794281,0.032693,-0.022997,-0.00266,left
-0.079727,0.554063,0.795806,0.026772,-0.022482,-0.004119,left
-0.078873,0.55449,0.795623,0.032178,-0.026858,-0.005663,left
-0.078995,0.554124,0.795501,0.024198,-0.020337,-0.005063,left
-0.079971,0.55327,0.796233,0.028317,-0.023511,-0.004119,left
-0.079727,0.553026,0.796355,0.027544,-0.025828,-0.003518,left
-0.079056,0.55327,0.795989,0.028145,-0.025485,-0.005234,left
-0.080581,0.552294,0.796965,0.027373,-0.042732,-0.005921,left
-0.08723,0.531737,0.810568,0.02394,-0.00163,-0.004548,left
-0.086803,0.529541,0.811117,0.022568,-0.043762,-0.005749,left
