acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,direction
-0.923052,-0.012993,0.380762,0.014502,-0.011498,-0.000343,down
-0.924333,-0.012322,0.381189,0.003261,-0.026343,0.000257,down
-0.925675,-0.011468,0.376248,0.02703,-0.025485,0.001373,down
-0.92659,-0.009272,0.376736,0.015617,-0.043676,0.005148,down
-0.918965,-0.011468,0.379603,0.042475,-0.022568,-0.016647,down
-0.926712,-0.010126,0.375333,0.03132,-0.029518,-0.004462,down
-0.924943,-0.008418,0.375638,0.030891,-0.030376,-0.009353,down
-0.926041,-0.008662,0.374601,0.049168,-0.032092,-0.008323,down
-0.926895,-0.009516,0.373076,0.027716,-0.019993,0.006865,down
-0.921954,-0.010004,0.377651,0.030891,-0.029003,0.001201,down
-0.926712,-0.010797,0.374845,0.015617,-0.025914,0.010983,down
-0.926956,-0.011102,0.374052,0.020079,-0.02334,0.007036,down
-0.743712,-0.025742,0.658556,0.031234,-0.034838,-0.010812,down
-0.744444,-0.025254,0.65758,0.028832,-0.031835,-0.021881,down
-0.744322,-0.029158,0.658312,0.082805,-0.091729,-0.00369,down
-0.74542,-0.028731,0.65392,-0.012099,-0.023254,-0.021967,down
-0.752923,-0.029768,0.650077,0.012271,-0.019393,0.012271,down
-0.751459,-0.030439,0.650443,0.024884,-0.025399,0.019822,down
-0.749385,-0.032574,0.650138,0.026171,-0.022911,-0.000944,down
-0.751337,-0.029036,0.648064,0.036468,-0.030462,-0.011241,down
-0.75213,-0.030256,0.64782,0.037327,-0.03235,-0.013729,down
-0.753777,-0.029219,0.646539,0.03561,-0.035267,-0.00635,down
-0.557723,-0.00122,0.816302,0.000086,-0.030033,0.008409,down
-0.558638,-0.002074,0.816363,0.022053,-0.04402,-0.009439,down
-0.560834,0.000854,0.815021,0.019564,-0.037412,-0.001974,down
-0.564311,0.001647,0.814167,0.021366,-0.037241,-0.007809,down
-0.56669,0.00183,0.812154,0.029518,-0.020422,-0.002574,down
-0.570167,0.00244,0.813862,0.04565,-0.008409,0.011155,down
-0.562908,0.000427,0.815631,0.035696,-0.047624,-0.000086,down
-0.564067,0.000244,0.814533,0.041445,-0.055175,-0.014845,down
-0.565714,0.000305,0.811971,0.035954,-0.027888,-0.009096,down
-0.566812,0.000366,0.812093,0.034409,-0.030805,-0.006007,down
-0.782447,0.00183,0.610549,0.020851,-0.023769,-0.000944,down
-0.783972,0.001159,0.61122,0.040158,-0.033208,-0.004119,down
-0.782447,0,0.610793,0.026772,-0.029518,-0.006521,down
-0.781227,0.000305,0.61061,0.04728,-0.031663,-0.003432,down
-0.785314,-0.000061,0.609268,0.013043,-0.035181,-0.00635,down
-0.785924,0.001769,0.608658,0.043076,-0.028574,-0.000515,down
-0.785436,0.001464,0.608292,0.025571,-0.026515,0.002059,down
-0.78507,0.001464,0.60939,0.032779,-0.034924,0.003175,down
-0.786046,-0.001342,0.607682,0.022224,-0.02763,0.005749,down
-0.785131,-0.001647,0.607926,0.026515,-0.026343,-0.002059,down
-0.793244,-0.016104,0.597678,0.000172,-0.025228,-0.002403,down
-0.795379,-0.01342,0.594933,0.015789,-0.014587,0.013558,down
-0.792878,-0.015982,0.595421,0.004634,-0.020508,-0.001802,down
-0.790987,-0.015372,0.594872,0.001459,-0.028832,-0.010297,down
-0.793244,-0.014396,0.594994,-0.005578,-0.02969,-0.010898,down
-0.796233,-0.013176,0.592493,0.005148,-0.010898,0.004376,down
-0.793854,-0.014518,0.595116,0.026858,-0.029861,-0.003175,down
-0.796294,-0.014762,0.594445,0.023511,-0.016733,0.005492,down
-0.796843,-0.014396,0.595055,0.017591,-0.008495,0.003604,down
-0.796721,-0.013603,0.595116,0.015531,-0.010812,0.004977,down
-0.935862,0.011407,0.360327,0.061524,-0.009782,0.017162,down
-0.93391,0.01159,0.360876,0.004119,0.000172,0.010898,down
-0.925065,0.010919,0.368196,0.004376,-0.044363,-0.019822,down
-0.930677,0.012627,0.364658,0.00901,-0.015789,-0.000772,down
-0.9272,0.014274,0.36539,-0.007465,-0.021795,-0.008152,down
-0.930921,0.014274,0.365085,0.02866,-0.021366,0.003261,down
-0.931897,0.013969,0.364536,0.032521,0.005921,0.000515,down
-0.928847,0.01098,0.370148,0.038185,-0.001116,-0.001802,down
-0.93208,0.015738,0.362706,0.064528,-0.017848,0.022224,down
-0.928359,0.014945,0.368989,0.01433,-0.015274,0.014502,down
-0.90829,0.007991,0.41236,0.034152,0.580836,0.031663,down
-0.854,0.011834,0.510936,0.075597,0.417285,0.021709,down
-0.812947,0,0.572302,-0.026,0.077571,0.021366,down
-0.799405,0.008784,0.595909,0.062211,0.04299,0.000601,down
-0.786717,0.008357,0.60695,0.042475,-0.018449,0.017848,down
-0.783606,0.004758,0.610061,0.040845,-0.047795,0.021538,down
-0.791902,-0.001281,0.604022,0.026086,-0.042818,0.010983,down
-0.793122,-0.003172,0.600606,0.024198,-0.03132,0.007894,down
-0.795928,-0.00549,0.597739,0.041274,-0.036898,-0.004205,down
-0.797941,-0.007015,0.593225,0.013901,-0.040416,-0.021023,down
-0.668072,-0.014701,0.728157,0.012271,-0.041531,-0.013129,down
-0.669292,-0.014518,0.728401,0.00266,-0.031406,-0.006865,down
-0.671488,-0.013847,0.731268,0.078085,-0.023769,-0.01596,down
-0.674294,-0.014396,0.727608,0.038871,-0.037841,-0.013644,down
-0.675453,-0.014213,0.727181,0.060752,-0.035439,-0.002231,down
-0.679845,-0.012749,0.72468,0.029175,-0.014931,0.010812,down
-0.678625,-0.014152,0.725168,0.018706,-0.018191,0.002917,down
-0.674477,-0.014823,0.725473,0.018964,-0.009868,-0.000086,down
-0.676185,-0.015982,0.725473,0.031663,-0.026429,-0.00695,down
-0.677161,-0.015738,0.7259,0.024541,-0.030376,-0.010726,down
-0.476288,-0.010431,0.865529,0.019908,-0.029775,0.005835,down
-0.478789,-0.011285,0.865773,0.023855,-0.040416,0.00798,down
-0.478728,-0.013603,0.862784,0.027459,-0.037069,-0.002317,down
-0.4819,-0.015311,0.861198,0.026343,-0.035267,0.021366,down
-0.482571,-0.013481,0.859429,0.020337,-0.03561,-0.006607,down
-0.499712,-0.018056,0.858026,0.031577,-0.05835,-0.012957,down
-0.490928,-0.014274,0.858087,0.058264,-0.016561,0.014759,down
-0.490257,-0.011407,0.857477,0.014931,-0.043591,-0.002145,down
-0.49227,-0.009394,0.856562,0.024541,-0.042475,0.00635,down
-0.490867,-0.010736,0.856257,0.031063,-0.030719,0.000601,down
-0.790377,-0.026962,0.603534,0.023168,-0.02703,-0.007723,down
-0.790255,-0.026657,0.603595,0.029775,-0.028574,-0.000601,down
-0.794952,-0.02623,0.604022,0.038871,-0.014587,0.028403,down
-0.784338,-0.030805,0.607255,-0.015274,-0.042475,-0.026686,down
-0.784826,-0.030622,0.60817,0.049426,-0.027115,-0.016818,down
-0.784277,-0.02501,0.611647,0.00163,-0.008409,-0.011584,down
-0.783789,-0.02928,0.612318,0.044105,-0.036812,-0.025571,down
-0.785009,-0.028487,0.612013,0.031921,-0.023511,-0.004548,down
-0.786656,-0.027938,0.608597,0.008581,-0.00635,0.015274,down
-0.785192,-0.029097,0.611037,0.022053,-0.019908,0.002317,down
-0.788425,-0.025986,0.624579,0.047023,-0.041188,-0.008495,down
-0.788974,-0.027633,0.606096,0.026686,-0.026858,-0.021795,down
-0.787571,-0.026596,0.606706,0.025914,-0.025056,0.00103,down
-0.787693,-0.026291,0.606889,0.010726,-0.029089,-0.004634,down
-0.787815,-0.026779,0.606889,0.033294,-0.034152,-0.003347,down
-0.787632,-0.027511,0.605303,0.027459,-0.031234,-0.010383,down
-0.788242,-0.026657,0.604083,0.012785,-0.032178,-0.009782,down
-0.789828,-0.026108,0.603595,0.013987,-0.020594,-0.020851,down
-0.791963,-0.025376,0.604998,0.003175,-0.018964,0.007723,down
-0.793793,-0.023729,0.603473,0.014673,-0.019393,0.012785,down
-0.928359,-0.009882,0.371612,0.054488,-0.024627,0.000858,down
