acc_x,acc_y,acc_z,gy_x,gy_y,gy_z,pitch,roll,yaw,direction,trainable
-0.0459,0.0563,0.9762,0.0412,-0.0973,0.5319,117.446,5.4205,4.9727,right,train
0.0165,0.0537,1.0084,0.0452,0.1415,1.3541,135.2834,7.7181,7.0554,right,train
0.0235,0.0575,0.9709,0.2156,0.1629,2.418,163.6539,4.5921,11.662,right,train
0.0689,0.0367,0.9894,0.0162,0.2377,1.6956,188.3179,1.6942,11.9862,right,train
0.079,0.0024,0.9948,-0.2706,-0.1798,1.1254,203.6343,357.3473,8.2191,right,train
0.1537,0.0095,0.9975,-0.143,0.3908,-1.0814,194.9907,1.3017,6.3086,right,train
0.0412,-0.0113,1.0004,0.5556,-0.0313,-2.3141,169.5347,5.5359,8.4281,right,train
0.0393,0.0469,0.955,0.1768,0.2796,-2.8685,143.3573,10.4094,9.572,right,train
0.0507,-0.001,0.9858,-0.2514,-0.841,-2.2655,117.7475,3.1274,1.4777,right,train
-0.003,-0.0232,1.0401,-0.0913,-0.3053,-0.0292,113.0738,1.6093,359.728,right,train
0.04,0.0512,0.9794,0.4511,0.1211,2.0692,136.9123,0.9376,5.1768,right,train
-0.0385,0.1318,0.8776,0.4975,0.3782,2.4794,165.4833,1.2838,12.9257,right,train
0.0264,0.0155,1.006,-0.1176,0.1611,1.7588,192.0585,356.9665,8.8217,right,train
0.0887,0.1979,0.937,0.1979,0.2011,0.8713,197.1186,356.0792,12.8455,right,train
0.024,0.0762,0.9317,-0.5,-0.1889,0.5341,204.7183,351.6214,4.1053,right,train
0.1467,-0.0663,1.0489,-0.5098,-0.0374,-1.2692,195.8758,351.1539,358.7463,right,train
0.0371,-0.0979,0.9726,-0.0147,0.1889,-1.9051,169.3519,354.2145,0.3385,right,train
0.0703,-0.0425,0.9543,0.2761,0.2683,-2.7603,138.0011,358.4537,5.6207,right,train
0.0099,0.0138,1.0091,0.1588,-0.2112,-1.564,116.7187,358.9372,7.0371,right,train
0.0206,0.0185,0.9921,-0.0156,-0.236,1.6916,135.0674,354.2977,6.4198,right,train
0.1355,0.0134,1.0498,1.0995,0.4387,1.9406,161.8968,352.2751,14.901,right,train
0.1275,0.0728,0.965,-0.1677,0.0188,2.0417,188.2892,344.4496,8.2174,right,train
0.0759,0.0104,0.9765,-0.6912,0.1437,1.4125,209.3953,346.736,354.9852,right,train
0.0761,-0.0827,0.9848,0.0598,-0.3194,0.2088,213.7825,345.3597,353.0802,right,train
0.1784,-0.0905,0.9665,0.0812,0.3929,-1.7063,198.1596,348.8695,356.5781,right,train
0.0875,0.0124,0.967,0.2571,-0.0417,-2.4097,165.7732,351.5095,4.8697,right,train
0.0497,0.0707,0.9385,-0.1393,0.0866,-2.1544,138.6664,355.1388,6.4737,right,train
0.0446,-0.0096,0.968,0.0846,-0.4366,-1.8074,114.5259,355.5077,9.3072,right,train
0.0788,0.1078,1.0216,0.1567,-0.0329,0.9311,125.5493,351.9967,8.353,right,train
0.1139,0.111,0.9338,0.2272,0.2979,1.4164,146.5616,350.9109,10.9983,right,train
0.1268,0.092,0.9616,-0.3131,-0.3859,2.264,175.2682,345.0454,0.387,right,train
0.113,0.0019,1.0089,0.4135,0.468,1.2897,190.5314,352.2583,2.1099,right,train
0.1144,0.0182,0.9585,-0.1582,0.3065,1.5105,206.7038,353.4929,358.4255,right,train
0.0228,-0.0379,1.0045,0.3726,0.2432,0.9036,216.8159,357.6712,359.898,right,train
0.0012,0.0558,0.9772,-0.0697,-0.0674,0.1434,217.0002,357.101,0.1143,right,train
0.0102,-0.0605,1.0396,0.0458,-0.0986,-2.0948,190.2793,4.428,357.1192,right,train
-0.0276,-0.0779,1.0399,0.6557,-0.0006,-2.2271,163.899,3.4716,1.4868,right,train
-0.117,0.0636,1.0267,0.0174,-0.2153,-1.8615,140.1818,7.5663,358.1301,right,train
-0.194,0.083,0.9326,0.163,0.0804,-0.6987,126.7694,8.1021,359.4552,right,train
-0.0684,0.0515,0.977,-0.1558,-0.2263,-0.264,122.1122,4.9663,357.6977,right,train
0.0061,0.0012,0.9943,0.1044,-0.0375,1.6608,143.0302,3.9493,0.2536,right,train
0.001,0.0325,0.8849,-0.0379,0.3201,2.4482,173.9937,4.452,5.9322,right,train
0.0187,0.0794,0.9682,0.291,0.2087,1.4745,193.9777,4.9989,10.0884,right,train
0.0708,0.1097,1.0026,-0.6198,-0.0665,1.4751,210.6809,1.5243,4.3518,right,train
0.1394,0.05,0.9794,0.2919,0.1922,0.2155,213.6344,1.6833,5.384,right,train
0.0895,0.0592,0.9994,-0.3941,-0.1377,-0.8517,206.4723,1.2144,2.6999,right,train
0.025,-0.061,0.965,0.467,-0.0192,-2.9149,178.1663,3.4878,4.224,right,train
-0.0074,0.0039,1.0642,-0.0272,0.0782,-1.9616,159.7101,6.7584,0.1593,right,train
-0.0165,-0.0174,0.898,0.1514,-0.1093,-2.7863,137.4164,3.3857,359.9575,right,train
0.0516,-0.0729,0.9994,0.2064,-0.3692,-1.425,118.7284,359.8719,0.8821,right,train
-0.0291,0.0964,0.9826,-0.0877,0.3318,1.5148,131.6784,0.7472,1.1814,right,train
0.0371,0.0439,1.0074,0.2034,0.1344,2.5969,164.5467,359.0396,5.5439,right,train
0.0946,0.0311,1.025,-0.1958,-0.1291,2.4253,195.291,355.0898,1.8541,right,train
0.0771,0.0495,0.9741,-0.1192,0.4081,1.4125,213.4563,356.7179,0.0374,right,train
0.095,0.0653,0.9224,0.4944,0.1989,0.0988,214.0582,356.0653,9.0493,right,train
0.0422,0.0675,1.0418,0.2938,-0.3093,-2.282,185.9467,3.2176,6.1747,right,train
0.097,-0.1394,1.0045,-0.2374,-0.0674,-2.914,158.0587,4.0738,1.4015,right,train
-0.0637,-0.0055,1.0213,0.6319,0.4551,-2.6434,122.8822,13.0544,1.4342,right,train
-0.0264,0.0808,0.9933,-0.0877,-0.1291,-0.9366,106.3447,9.0965,358.2649,right,train
-0.022,0.1044,0.9975,-0.128,0.1033,2.0096,128.1742,10.047,1.8501,right,train
-0.0346,0.0981,0.9819,0.5531,0.183,2.7811,159.0557,6.322,11.1105,right,train
0.0036,0.0367,0.9068,0.04,0.0624,1.8251,184.6674,358.0572,15.3282,right,train
0.1084,0.0282,1.0031,0.0192,0.0868,1.5145,203.2682,351.7599,12.4741,right,train
0.0383,0.0736,0.9073,0.0568,0.1968,0.7246,210.3899,350.7641,11.1197,right,train
0.1076,-0.0089,0.9955,-0.369,0.1827,-0.7588,206.4383,350.7449,8.1571,right,train
0.0097,0.058,0.985,0.1933,-0.5286,-2.1916,185.4199,351.9447,11.4553,right,train
0.0899,0.0163,0.9672,0.3371,-0.12,-2.6525,162.9435,356.9723,16.9861,right,train
0.0284,-0.0212,1.0174,0.1038,-0.1951,-2.0652,137.2705,0.3881,15.2841,right,train
0.0453,0.0998,0.9285,0.0574,0.6741,-1.2585,122.7282,10.6969,16.4608,right,train
-0.1363,0.1134,1.015,-0.1018,-0.2819,0.9986,128.2127,8.0466,14.0586,right,train
0.0119,0.0721,0.9438,0.3704,0.2276,1.9091,154.1631,1.4634,18.715,right,train
0.1438,0.0078,0.938,-0.5364,0.0123,2.4118,185.4494,349.9286,10.2068,right,train
0.0558,0.0561,1.0077,0.5314,-0.2031,1.1513,194.6414,347.8308,13.3502,right,train
0.0846,0.0707,0.9682,-0.6622,-0.0384,0.7256,203.54,347.9147,6.131,right,train
0.055,-0.0871,1.0184,0.2418,-0.091,-2.501,180.126,353.8276,9.2003,right,train
-0.0027,-0.0159,1.0152,0.7843,-0.2556,-2.2808,153.59,357.8392,18.0913,right,train
0.0104,0.127,0.9338,-0.0679,-0.3475,-1.9629,133.7868,0.7476,19.7398,right,train
0.064,0.0454,0.9692,-0.26,0.1057,-1.9879,119.2691,6.3518,14.6982,right,train
-0.1565,0.1432,1.0433,-0.0373,0.0285,1.5771,131.7699,5.8021,15.2739,right,train
0.0754,0.0143,0.9594,0.0955,-0.0143,1.9827,156.9535,358.1158,17.4842,right,train
0.2308,0.0253,0.9565,0.4853,0.2358,0.9207,172.3386,348.2653,24.1984,right,train
0.0907,0.1828,0.9794,-0.5211,0.3678,1.4867,189.9775,346.9092,16.2991,right,train
0.0196,0.0862,0.9472,0.3487,-0.0244,1.1312,199.2046,343.8414,15.6283,right,train
0.0638,0.178,0.9704,0.0363,0.3354,0.7637,207.582,344.843,17.3798,right,train
0.1801,-0.013,1.0533,-0.6106,0.0022,-0.8957,205.089,345.4237,7.4081,right,train
-0.0365,0.15,0.9721,0.5357,-0.0143,-2.0786,180.1366,354.1168,19.5556,right,train
-0.0871,0.0432,0.9804,-0.3608,-0.2522,-2.6186,149.8845,1.4901,15.2668,right,train
-0.0207,0.0486,0.9957,0.0131,-0.4227,-1.9586,124.7452,3.2223,15.2085,right,train
0.0887,0.0163,0.976,-0.0648,-0.043,-0.5551,118.0848,3.2087,14.5349,right,train
0.0613,0.008,1.0077,0.4987,0.1293,2.676,149.8733,353.5925,17.7409,right,train
-0.0054,0.0673,0.9706,0.2739,0.4768,2.6696,182.98,352.4073,16.9473,right,train
0.0594,-0.0128,0.9404,-0.3812,-0.2779,1.7478,200.2326,343.3101,9.314,right,train
0.0233,0.0692,0.9726,0.6184,0.3779,0.7442,212.5538,345.8759,11.7112,right,train
0.0902,0.0675,1.0484,-0.3757,-0.204,-0.8997,205.6255,346.321,10.5074,right,train
0.0211,-0.0068,0.9636,0.1264,0.1329,-2.5514,181.1597,351.5513,13.1235,right,train
0.1062,-0.0393,1.0555,0.3329,-0.2412,-3.2191,148.4091,3.3007,11.0309,right,train
-0.0022,-0.0287,0.9007,-0.1256,-0.3533,-1.7897,125.0638,1.44,9.3835,right,train
0.0162,0.0641,1.0664,0.0549,0.5181,0.6825,124.2505,5.0159,7.579,right,train
-0.1214,0.034,0.9663,-0.001,0.1503,1.8156,142.71,3.5295,8.7826,right,train
0.0044,-0.0198,1.0043,0.295,-0.2388,2.5505,171.8805,357.4809,10.8057,right,train
0.0056,0.0639,0.948,0.0558,0.4524,2.0957,196.5432,355.6666,10.2819,right,train
0.0562,0.0653,1.0033,-0.1931,-0.1511,1.304,212.27,350.4795,10.3851,right,train
0.1011,0.0204,0.9753,-0.5117,0.1412,-0.5707,208.669,351.1167,4.8381,right,train
-0.0802,-0.0743,0.9989,0.1203,0.0966,-2.3236,180.6123,0.2427,5.6584,right,train
0.0856,0.0282,1.0369,-0.023,0.2685,-3.1672,147.423,0.644,4.8708,right,train
-0.0089,0.0007,0.9872,0.1774,0.0859,-1.3205,129.4072,3.141,6.5904,right,train
-0.0948,0.0345,1.0038,-0.0529,0.045,1.0304,136.3045,2.0979,6.9888,right,train
0.031,-0.0432,1.015,0.2794,0.252,2.3697,165.6589,359.7098,8.7689,right,train
-0.0027,0.0039,1.0204,0.0873,-0.2449,1.757,185.9318,358.7904,5.7618,right,train
0.0965,-0.0128,0.9407,-0.4396,-0.1469,1.1629,201.2597,352.329,358.5221,right,train
0.0514,-0.1076,1.0082,0.8133,0.0831,0.7854,209.1531,354.1822,4.7878,right,train
0.0696,0.0466,0.9689,-0.1296,-0.0705,0.1874,210.7421,352.829,7.0869,right,train
0.0339,-0.0856,1.0165,-0.439,0.1687,-2.2356,189.4182,1.2676,2.549,right,train
0.0645,-0.0965,0.9597,0.4462,0.6409,-2.4164,162.6578,7.1837,3.6814,right,train
0.0395,-0.0502,0.9953,0.0513,0.5963,-2.5383,140.0033,12.2878,359.6287,right,train
-0.0857,-0.0422,0.9587,0.397,0.2441,-1.7921,120.3353,13.7326,358.5277,right,train
-0.0573,0.0303,0.9848,-0.0242,-0.1227,-0.1724,117.6552,12.4605,357.7768,right,train
-0.0395,0.0279,0.9943,0.2556,0.3287,0.9552,130.2794,14.7918,2.7569,right,train
-0.077,0.0571,0.9465,0.1548,-0.2321,1.6971,150.2543,10.8218,9.1451,right,train
0.0276,0.0908,0.9853,0.003,-0.094,1.633,169.7625,5.2629,12.0779,right,train
0.0546,0.1212,0.9989,0.4465,0.2774,1.3383,186.8218,3.7934,17.2461,right,train
0.0626,0.1877,0.9636,-0.1131,0.2065,1.3321,197.7085,1.0973,17.4669,right,train
0.0247,0.1059,0.9845,-0.1964,0.3073,0.9968,212.0183,1.5731,13.6228,right,train
0.0453,0.0675,0.9992,0.0314,-0.018,-0.44,208.8019,1.8593,12.0824,right,train
0.0325,0.1406,0.9085,0.222,-0.4395,-3.0523,172.2872,3.3138,18.5659,right,train
-0.0247,-0.0089,0.9438,-0.486,-0.2134,-2.6852,138.9239,8.991,6.4514,right,train
0.0128,-0.0162,1.0155,-0.0645,0.5498,-1.4665,117.3481,14.3138,1.1518,right,train
-0.036,-0.014,0.9302,0.0867,-0.1224,0.7924,125.8588,12.5078,4.2953,right,train
-0.0022,0.0102,1.0304,0.31,-0.061,1.6648,147.3978,10.6849,9.431,right,train
-0.0148,-0.0176,0.9911,0.3686,0.1833,2.0123,173.6698,8.4986,15.1439,right,train
0.0141,0.0158,1.024,0.2244,0.1186,2.297,202.0299,3.411,12.6259,right,train
-0.1079,0.0269,1.0964,0.3066,-0.1294,0.9833,215.9417,3.832,16.3345,right,train
0.0022,0.0524,0.9412,-0.0511,0.139,-0.3331,211.9333,4.1005,14.0895,right,train
0.0158,0.0653,0.9609,0.1554,-0.6212,-2.8923,175.5849,6.0395,13.069,right,train
0.0281,0.0002,1.0294,0.0021,-0.1316,-2.2234,150.5788,6.7342,7.5194,right,train
-0.0773,0.0231,0.9992,0.0662,-0.284,-1.7231,125.6668,7.8828,5.5659,right,train
-0.0632,0.0299,0.9853,-0.022,0.2261,-0.7961,113.7576,10.7483,2.608,right,train
-0.1276,-0.0183,0.909,-0.1714,-0.0974,1.4256,128.5635,7.6782,3.3924,right,train
-0.0474,0.058,0.9368,0.2773,0.5746,1.7582,153.1102,7.7871,9.944,right,train
-0.0237,0.0476,1.0004,-0.4982,-0.2315,2.5218,184.3858,2.7027,7.0343,right,train
0.0824,-0.0794,1.0542,0.7745,0.387,1.4067,206.53,359.5512,11.1208,right,train
-0.0538,0.1012,0.9492,-0.1989,0.0446,0.6975,214.4123,358.7105,11.2132,right,train
-0.0585,0.0719,0.9853,-0.0459,-0.0476,-0.991,203.1278,1.1048,9.3422,right,train
0.0242,-0.0179,0.9499,-0.0941,0.0758,-1.8233,179.9892,3.186,6.2035,right,train
0.0145,-0.0786,0.9953,-0.1375,-0.0571,-2.118,152.2797,5.9274,359.6331,right,train
0.0502,-0.0738,0.9806,0.3359,0.4668,-2.1348,125.2072,9.5446,357.0077,right,train
-0.1259,-0.069,0.9877,-0.0743,-0.1731,0.3105,124.581,8.0938,355.8935,right,train
-0.0099,-0.0326,0.9938,-0.0181,-0.1026,1.5004,137.9743,7.5265,357.3336,right,train
-0.0484,-0.0786,0.9987,0.4721,0.158,1.7845,155.7378,8.8608,3.6132,right,train
-0.0444,0.0231,0.9375,-0.0453,0.0046,1.9754,180.7878,5.5104,8.7476,right,train
-0.0457,0.0405,1.0481,-0.1577,0.1925,1.5038,200.777,7.4863,6.4384,right,train
-0.0484,0.0605,0.9726,0.1609,0.0566,0.7488,211.2839,5.6608,8.0836,right,train
-0.0639,0.068,0.9031,-0.3379,0.643,-1.0762,198.2361,11.1794,7.1756,right,train
-0.1565,-0.0024,0.9529,0.1117,-0.3277,-2.0832,173.4709,8.4551,3.8439,right,train
-0.0908,0.0541,0.9375,0.2733,-0.7733,-1.574,149.972,4.6671,5.2063,right,train
0.0385,-0.0294,1.015,-0.0254,-0.4297,-1.6785,131.1881,1.6774,3.8481,right,train
0.0085,-0.0367,0.9931,0.0122,0.2759,-0.276,126.6707,5.2558,1.9447,right,train
0.033,-0.0234,0.9784,-0.1189,0.0978,0.8031,134.5695,4.5808,1.1763,right,train
-0.0437,-0.0463,0.9702,-0.0614,0.1311,1.7301,155.9175,5.9397,1.4475,right,train
-0.0299,-0.0514,0.9914,0.0824,0.0868,1.2213,168.5853,5.5369,2.5877,right,train
-0.0874,0.0095,0.9911,0.0116,0.0477,1.1003,180.8153,6.5601,3.493,right,train
-0.0866,0.0083,0.9653,0.332,0.3522,1.4858,193.0095,7.8963,7.478,right,train
-0.0148,0.1015,0.9931,-0.3907,0.1558,1.1412,202.8552,5.6021,6.3543,right,train
-0.0363,0.1168,0.9631,-0.143,0.0804,0.5044,207.4469,5.3499,4.8895,right,train
-0.0718,-0.0217,0.9621,-0.1882,0.1632,-1.808,188.3266,7.0647,0.7183,right,train
-0.1261,-0.0823,0.9872,0.1899,-0.0647,-1.6727,171.3214,7.2954,359.2053,right,train
-0.0852,-0.0297,0.9611,0.4951,-0.1456,-1.8804,153.3672,5.7834,2.3081,right,train
-0.0294,-0.0485,0.9992,0.375,-0.08,-1.5395,139.934,6.1319,2.6276,right,train
-0.0699,0.0015,0.9631,0.0586,-0.4889,-1.2396,122.8272,1.6104,2.5168,right,train
-0.0506,0.0019,0.9992,-0.1201,0.0608,0.6996,126.8475,1.7334,1.7886,right,train
0.0189,-0.0256,0.9887,0.3072,0.1919,1.2653,141.7737,2.2873,3.6674,right,train
0,0.0335,0.9655,0.0259,0.1228,1.9732,166.3208,1.5598,5.0549,right,train
-0.057,0.0597,0.9762,-0.0657,0.256,1.4424,184.6206,4.3869,5.7394,right,train
-0.0743,0.0932,0.9994,-0.6619,-0.2324,1.1913,199.3881,4.7796,359.471,right,train
0.0145,0.0561,0.9702,0.7147,0.4863,0.2411,202.9444,8.111,8.7017,right,train
-0.0824,0.0952,0.929,-0.3449,0.0523,-1.505,187.5179,10.9391,2.8849,right,train
-0.0227,0.0634,0.9387,0.1365,-0.5372,-2.7787,153.0337,2.1512,3.8199,right,train
-0.1878,-0.0094,0.9982,0.5439,0.0801,-2.3663,122.5758,5.3883,5.3531,right,train
-0.0153,-0.035,0.9509,-0.4435,0.1748,-0.5169,112.2266,5.4391,0.1846,right,train
-0.0782,0.0075,1.0014,0.0522,0.1396,1.6501,131.1707,7.5919,1.1246,right,train
-0.0943,0.0175,0.994,0.1753,-0.1634,1.6302,152.1424,5.4159,4.5285,right,train
-0.0889,-0.0111,0.9392,-0.0059,0.2698,1.9992,177.5075,4.4082,6.7894,right,train
0.0388,-0.022,0.9275,0.0626,0.0569,1.3541,196.1744,358.3457,7.5601,right,train
-0.0775,0.0364,0.9533,-0.2154,-0.0665,-0.243,194.9803,357.8837,7.5654,right,train
-0.0299,0.0085,0.9577,0.1585,0.249,-2.3126,171.0576,2.5481,7.176,right,train
-0.0452,-0.0567,0.9377,0.2275,-0.6462,-2.4955,141.7596,2.0049,8.044,right,train
-0.0101,0.0267,0.9787,-0.2166,0.1369,-1.9265,119.5927,1.6837,5.4538,right,train
-0.0511,-0.0548,0.9877,-0.1341,0.2319,-0.4213,112.8174,6.7333,2.7035,right,train
-0.0417,-0.0736,0.9933,0.331,-0.0418,1.8847,135.6709,4.4175,6.6685,right,train
0.0272,0.0056,0.9687,-0.117,0.2615,2.4766,168.0787,1.9209,6.3784,right,train
0.0759,-0.0188,1.005,-0.2884,-0.0045,1.8202,196.8034,355.2089,0.7533,right,train
-0.0427,0.0957,0.9521,0.3405,0.4765,1.2072,212.4796,0.0699,5.9808,right,train
0.0829,0.0211,1.0408,0.043,0.1366,-0.7625,207.4062,2.918,4.2078,right,train
0.0769,0.0095,0.9553,-0.4377,-0.1392,-2.8251,175.0849,359.6423,0.0923,right,train
0.0499,0.0245,0.9989,0.0598,-0.4657,-1.9934,146.5076,356.6413,0.9055,right,train
0.0427,-0.1141,0.9994,-0.0889,0.5126,-1.8367,129.0316,0.0108,358.3151,right,train
-0.1061,0.0481,1.0352,0.0342,0.1534,0.3395,129.0613,3.0092,358.8453,right,train
0.0388,0.0024,1.007,0.1001,-0.364,1.549,149.1072,359.4919,357.65,right,train
0.009,0.0058,0.9706,0.4538,0.1241,2.0646,173.4974,1.2381,2.6499,right,train
0.0262,-0.0268,0.9687,0.4505,0.1662,1.7597,196.9595,357.5763,4.9718,right,train
0.0478,0.0821,0.9996,0.3933,0.3443,0.8205,209.5205,1.7632,7.7743,right,train
0.0179,0.1221,0.9928,-0.325,0.0465,-0.7903,204.4979,3.3446,7.5996,right,train
-0.0232,-0.0362,0.9962,0.0778,-0.0171,-2.5288,171.8515,9.3276,1.5173,right,train
-0.0062,-0.0345,0.9631,0.2134,0.4597,-2.2888,146.7369,12.5764,359.0734,right,train
-0.114,0.018,0.9431,0.0858,-0.3689,-2.0652,126.4754,8.2242,357.1155,right,train
-0.0982,0.0177,0.9972,0.0302,-0.0054,-0.3768,121.3375,7.3755,357.446,right,train
-0.1042,0.0121,0.9989,0.2641,-0.1832,1.6079,139.8924,5.3993,0.7263,right,train
-0.1014,0.1369,0.9436,0.4361,0.6607,2.2958,164.5645,7.6895,11.0537,right,train
-0.0457,0.0272,0.9938,-0.3993,-0.0678,2.3816,197.758,2.4748,10.4164,right,train
0.0565,0.108,0.9923,-0.0727,0.1705,0.5285,206.1858,1.8502,8.4864,right,train
0.0616,0.0221,1.0455,0.2938,0.2029,-1.1186,196.9429,4.7937,10.3582,right,train
-0.0039,0.092,0.9404,0.3185,-0.3601,-2.6733,164.2371,8.0662,10.9031,right,train
-0.0597,-0.0007,1.0247,0.171,0.0535,-2.3248,133.8225,14.2614,2.2346,right,train
-0.0348,0.0612,0.9524,0.1722,-0.0949,-2.0508,113.7168,12.3645,0.668,right,train
-0.075,0.0068,0.9938,-0.1577,-0.1777,-0.3419,106.8981,10.6368,358.23,right,train
-0.06,0.0333,0.9953,-0.059,-0.218,1.8947,129.4281,8.3479,0.4132,right,train
0.0912,0.0476,0.967,0.2461,0.0905,2.0392,151.5846,4.9639,6.1695,right,train
-0.0175,0.0957,0.9553,0.3411,0.2294,2.25,170.9859,4.7596,9.3436,right,train
0.0819,0.0308,1.0362,-0.0306,0.4799,1.5432,188.0563,6.3714,9.7194,right,train
-0.1195,0.1102,0.9828,0.8979,-0.4352,0.203,190.0305,2.3298,18.2588,right,train
-0.0015,0.0257,0.9107,-0.4811,-0.0913,-2.3056,166.7891,3.897,8.9168,right,train
-0.1111,-0.015,1.0533,0.2364,-0.3298,-2.1464,143.0479,7.3733,4.8966,right,train
-0.0449,0.0731,0.9331,-0.0749,-0.0781,-1.3715,129.6294,5.9849,3.009,right,train
0.0344,0.0187,0.9884,0.003,-0.1747,-1.0139,123.5812,4.5446,2.1103,right,train
-0.0533,0.0524,0.9994,-0.0431,-0.0824,-0.6678,116.5063,4.5064,1.243,right,train
0.0153,0.0386,1.0318,-0.0169,0.0514,1.564,132.6766,4.8039,1.3973,right,train
-0.0133,0.0015,0.9833,-0.0431,0.1219,1.9702,157.2831,6.5067,3.4403,right,train
-0.0355,0.0206,0.9996,0.2593,-0.0687,1.5007,177.9965,5.4867,7.0862,right,train
0.0354,0.1314,0.9626,-0.2395,0.0966,1.3297,196.0987,357.7123,3.1759,right,train
0.0752,0.0473,1.0455,-0.0969,0.0129,-0.6303,192.1278,359.7206,2.3042,right,train
0.0075,0.0478,0.9633,0.2718,0.2197,-2.4204,162.2281,3.3133,4.8292,right,train
-0.038,0.0194,1.0182,0.186,-0.4972,-2.1528,135.6176,1.8065,4.9039,right,train
0.0032,0.0405,0.9575,-0.063,0.1714,-1.5621,116.9625,3.5259,2.6503,right,train
-0.1084,0.0794,0.9826,-0.2233,-0.1924,0.648,123.0673,2.0117,0.7558,right,train
-0.0605,0.0646,1.0211,-0.0233,-0.2614,2.1406,142.5301,1.0363,359.6755,right,train
-0.0195,0.0211,0.9831,0.3304,0.2841,2.5041,171.2736,3.0734,5.734,right,train
0.0722,-0.0287,0.9714,-0.2933,-0.1478,1.8477,195.2364,359.3636,1.6867,right,train
0.0701,-0.0036,0.9368,0.0753,0.0256,0.0875,194.1928,359.0392,3.0086,right,train
0.0337,-0.0309,1.0233,0.549,0.0983,0.1712,196.4374,0.3588,6.9988,right,train
0.0885,0.0313,0.9753,-0.1397,0.1899,-1.3101,187.8109,2.1017,6.6612,right,train
0.0114,0.0801,0.9633,0.557,-0.3437,-2.8449,151.7083,3.7048,9.4601,right,train
-0.0141,0.0636,0.9321,-0.2271,0.028,-2.0966,127.1942,6.8511,7.6469,right,train
0.0347,0.0056,1.0094,-0.0795,-0.3394,-1.2393,114.5316,4.8563,3.7234,right,train
-0.0886,0.0648,0.9894,0.0374,0.0977,0.4828,117.6597,5.4389,3.5129,right,train
-0.0005,0.0269,0.9811,0.2305,0.2382,1.4394,137.3746,4.5345,6.7216,right,train
-0.019,0.0648,0.9792,-0.3346,-0.1946,1.3526,154.198,0.8615,3.5583,right,train
-0.0158,0.0112,1.013,0.2464,0.1893,1.4779,169.5304,358.7843,4.6926,right,train
0.0194,0.008,0.9263,0.1712,-0.296,0.6902,175.2034,357.8659,9.6809,right,train
0.0262,-0.0511,1.0143,-0.3645,0.2766,1.8068,193.1462,358.4395,0.4611,right,train
-0.0546,-0.0273,1.0067,-0.2573,0.5323,1.5997,211.1019,1.7418,355.0597,right,train
0.0453,-0.0627,1.0301,0.1227,0.1566,-0.4488,207.2351,0.6931,353.3992,right,train
0.0303,-0.0791,0.9377,-0.0166,-0.1045,-2.0334,183.1578,356.737,353.7724,right,train
-0.0328,0.0449,0.968,0.374,-0.0117,-1.5337,162.958,354.0001,2.8387,right,train
-0.0052,0.0554,0.9431,0.0597,0.0253,-1.8532,146.0824,356.994,6.14,right,train
0.0109,0.1022,1.0148,0.0878,0.0635,-1.8587,129.7615,0.1306,7.0064,right,train
-0.117,0.0777,0.9806,0.2784,0.0088,-1.4308,110.7427,5.079,9.1457,right,train
-0.1098,0.0673,0.9292,-0.261,-0.0526,1.3591,125.468,0.2384,7.898,right,train
-0.0538,0.0614,0.9938,0.1831,0.1435,1.8499,149.0951,356.0324,8.8948,right,train
0.055,0.1046,0.9582,-0.151,0.0216,1.5625,170.317,353.656,6.7624,right,train
0.0158,0.0141,0.9497,0.0225,0.0931,1.2079,185.9705,350.4476,3.999,right,train
0.0361,0.0078,1.0308,-0.52,-0.26,1.3789,203.8392,349.4033,354.1359,right,train
0.0773,-0.0938,0.9836,-0.2148,0.1704,-0.5578,201.0642,349.4174,351.3372,right,train
0.0022,-0.0695,0.978,0.1764,-0.5633,-2.2447,173.6515,342.5983,1.2237,right,train
-0.0286,-0.028,1.0045,0.2674,0.3359,-1.9445,149.9645,350.7876,10.4406,right,train
0.0587,0.0163,0.9214,-0.1547,0.3017,-1.6153,132.4301,356.3345,11.2941,right,train
-0.0955,0.0646,0.9677,-0.2356,-0.099,-0.0765,126.9958,355.8,10.2235,right,train
-0.0084,0.0194,0.9577,0.0445,0.3408,1.0979,142.8512,356.2248,9.7831,right,train
-0.0869,0.0469,0.9317,-0.1376,0.2449,1.8786,164.8636,354.8105,6.7964,right,train
-0.1377,0.0386,0.9611,-0.1049,0.0463,1.9687,189.4664,353.5683,2.1528,right,train
-0.1005,0.0524,0.9455,0.0707,-0.0141,1.4711,205.8472,354.1566,0.9285,right,train
-0.0427,0.1265,0.9901,0.0243,0.1652,0.557,212.8624,356.6529,2.058,right,train
-0.0321,0.0211,0.9426,-0.4833,0.2498,-1.855,192.89,359.2334,358.09,right,train
-0.0928,0.0306,1.0104,0.3899,-0.14,-1.5578,171.3356,358.164,2.1321,right,train
-0.0429,0.0328,0.9638,0.1581,-0.1647,-1.9638,147.1235,358.8592,6.8749,right,train
-0.0116,0.0617,0.9933,-0.0068,-0.3666,-1.6055,125.9867,357.4646,7.9865,right,train
-0.0242,0.0245,0.9977,-0.0026,0.2867,-0.6553,117.0301,2.8286,7.7927,right,train
-0.0385,0.0238,1.0065,0.0084,-0.0099,1.2503,132.0236,0.3642,7.6615,right,train
0.0194,-0.0031,0.9577,0.1059,0.0824,0.8215,145.4127,358.4619,9.2182,right,train
