acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,direction
-0.014396,-0.169824,0.958493,0.075425,-0.064614,-0.017162,left
-0.02684,-0.19459,0.963312,0.040587,-0.022139,-0.015274,left
-0.036539,-0.204533,0.973194,-0.045993,-0.002488,-0.014931,left
-0.005124,-0.258091,0.977281,-0.946293,0.154541,-0.052772,left
-0.006588,-0.071614,0.979172,-1.031672,-0.086924,0.036983,left
-0.003599,0.207156,0.970266,-1.073889,-0.132745,-0.003861,left
-0.018971,0.375333,0.874008,-1.075262,0.024455,-0.012871,left
-0.007015,0.552538,0.739686,-1.128549,-0.038013,-0.019478,left
-0.025925,0.737246,0.608292,-1.028068,-0.011241,0.018706,left
-0.044774,-0.219905,0.956724,0.017934,-0.03295,-0.016389,left
-0.067649,-0.219661,0.967826,-0.226619,0.046594,-0.030719,left
-0.026962,-0.182207,0.988322,-0.667073,-0.070534,-0.072851,left
-0.056181,-0.04148,1.014613,-1.077579,-0.103914,-0.038013,left
-0.06893,0.162443,0.976427,-1.178747,-0.070105,-0.041102,left
-0.066917,0.368257,0.857538,-1.100147,0.02866,-0.036468,left
-0.064538,0.540887,0.719251,-1.004471,-0.035267,0.036297,left
-0.067771,0.698084,0.621224,-0.898927,-0.00738,0.089498,left
-0.069967,0.805078,0.462563,-1.016484,-0.065214,0.080059,left
-0.098698,0.894626,0.300547,-0.960966,-0.087181,0.124336,left
-0.083509,-0.203252,0.946171,-0.059465,0.038614,-0.013043,left
-0.089365,-0.276879,1.015589,-1.175229,0.016046,-0.255279,left
-0.092354,-0.033916,1.007171,-0.989969,-0.036983,-0.117643,left
-0.08662,0.15921,0.922564,-1.316555,-0.06693,-0.097221,left
-0.110837,0.413031,0.845521,-1.16047,-0.100825,-0.078085,left
-0.115473,0.604571,0.695461,-0.956332,-0.036383,-0.041274,left
-0.10126,0.762683,0.569191,-0.859884,0.068732,-0.065729,left
-0.085888,0.847412,0.434747,-0.753138,0.044277,0.002746,left
-0.089426,0.922686,0.313357,-0.591218,0.054402,0.022053,left
-0.088633,0.95099,0.172935,-0.504895,0.020594,0.049511,left
-0.096685,-0.143472,0.971913,0.275101,-0.231253,-0.103056,left
-0.132858,-0.244915,0.969839,-0.236659,-0.057835,-0.176507,left
-0.126697,-0.195139,0.993934,-1.065566,0.023855,-0.101683,left
-0.128405,0.024705,0.977708,-1.480105,-0.035439,-0.028231,left
-0.135969,0.275293,0.905606,-1.306086,0.045307,-0.056462,left
-0.148047,0.471957,0.795013,-1.121685,0.203365,0.022739,left
-0.097905,0.675819,0.663131,-0.835429,0.098165,0.042046,left
-0.105957,0.75457,0.55632,-0.89395,0.070019,0.010726,left
-0.103761,0.872178,0.349164,-1.121084,0.119273,0.063755,left
-0.107238,0.949343,0.156526,-0.79527,0.197101,0.108204,left
-0.083143,-0.169763,0.993751,-0.982761,-0.100052,-0.108204,left
-0.102297,0.03599,0.975878,-1.138246,-0.044105,-0.011756,left
-0.105042,0.25925,0.930372,-1.014167,0.129227,0.036297,left
-0.078873,0.427488,0.82167,-1.027038,0.102026,0.032693,left
-0.086925,0.607682,0.705221,-1.004814,0.118329,0.037155,left
-0.071553,0.739076,0.555649,-0.768326,0.052171,0.082118,left
-0.084607,0.851194,0.452132,-0.625713,0.078171,0.047538,left
-0.088877,0.897615,0.337147,-0.502579,0.051914,0.074138,left
-0.101626,0.950014,0.251381,-0.323068,0.045049,0.122963,left
-0.127002,0.967643,0.202764,-0.36846,0.075425,0.111894,left
-0.045872,-0.294264,0.936594,0.083491,-0.042818,-0.025056,left
