acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,direction
-0.036844,-0.188368,0.968619,0.01965,-0.026171,-0.005663,rest
-0.035258,-0.185013,0.970083,0.020079,-0.022997,-0.005578,rest
-0.035563,-0.18544,0.969534,0.012614,-0.022224,-0.006607,rest
-0.036661,-0.183915,0.969595,0.032865,-0.025228,-0.002746,rest
-0.036112,-0.184098,0.969168,0.029346,-0.023683,-0.005749,rest
-0.037332,-0.185074,0.968375,0.023597,-0.025742,-0.005148,rest
-0.036661,-0.185379,0.968192,0.028231,-0.026944,-0.005063,rest
-0.038735,-0.187514,0.970083,0.019564,-0.022825,-0.007465,rest
-0.040199,-0.186843,0.969717,0.021709,-0.023254,-0.004119,rest
-0.03904,-0.186355,0.969656,0.021452,-0.020851,-0.006264,rest
-0.039955,-0.184159,0.9699,0.065815,-0.025056,-0.006178,rest
-0.038735,-0.184464,0.970327,0.036211,-0.026086,-0.003776,rest
-0.039528,-0.182817,0.970693,0.040673,-0.024026,-0.004462,rest
-0.038003,-0.184647,0.971059,0.025399,-0.026171,-0.006779,rest
-0.040138,-0.18422,0.970266,0.023426,-0.022396,-0.003347,rest
-0.038979,-0.186965,0.967033,-0.001459,-0.016132,-0.010211,rest
-0.038674,-0.169275,0.972462,0.09027,-0.033723,-0.002145,rest
-0.036905,-0.152744,0.975268,0.088039,-0.03664,0.021795,rest
-0.035807,-0.162016,0.974292,0.004119,-0.043934,-0.012442,rest
-0.037027,-0.159759,0.974841,0.021538,-0.025742,-0.004376,rest
-0.037271,-0.161711,0.972157,0.035868,-0.000686,-0.007294,rest
-0.036539,-0.157075,0.975207,-0.004805,-0.020508,-0.003776,rest
-0.035929,-0.160735,0.974292,-0.010812,-0.019822,-0.006779,rest
-0.03721,-0.158722,0.973865,0.002231,-0.019908,-0.004891,rest
-0.036356,-0.154696,0.975268,0.022224,-0.023426,-0.002488,rest
-0.035075,-0.171593,0.974536,0.06959,-0.026343,-0.015703,rest
-0.036234,-0.151219,0.973987,0.110006,-0.032006,-0.00266,rest
-0.035624,-0.140178,0.974353,0.03235,-0.029604,-0.00738,rest
-0.034099,-0.145058,0.975573,-0.018106,-0.019049,-0.003347,rest
-0.033184,-0.140727,0.976305,0.022482,-0.024799,-0.005063,rest
-0.031842,-0.143228,0.976,0.036812,-0.020508,-0.007036,rest
-0.033794,-0.142618,0.977159,-0.036211,-0.02128,-0.007637,rest
-0.034038,-0.143838,0.976976,0.01802,-0.026429,-0.001116,rest
-0.033245,-0.143838,0.976915,0.035525,-0.02394,-0.005749,rest
-0.030744,-0.147925,0.976915,0.008752,-0.018191,-0.018706,rest
-0.034709,-0.140239,0.977281,0.02334,-0.022396,-0.000772,rest
-0.033855,-0.14396,0.976366,0.052515,-0.025657,-0.005921,rest
-0.033245,-0.14091,0.973987,0.038699,-0.023683,-0.007465,rest
-0.033611,-0.140178,0.974353,0.025914,-0.026515,-0.007036,rest
-0.031842,-0.1403,0.974536,0.015789,-0.023168,-0.005921,rest
-0.033367,-0.142496,0.973987,0.00103,-0.000515,-0.00695,rest
-0.034038,-0.146461,0.973072,0.071392,-0.030719,-0.043076,rest
-0.032818,-0.135115,0.974292,-0.05097,-0.01596,-0.040416,rest
-0.031842,-0.124867,0.977037,-0.109405,-0.019736,-0.037498,rest
-0.032757,-0.103334,0.979233,0.064871,-0.03561,-0.017676,rest
-0.032391,-0.103639,0.979477,0.007551,-0.031492,-0.022911,rest
-0.033611,-0.094184,0.980026,0.027716,-0.03029,-0.003776,rest
-0.029036,-0.11102,0.981063,0.01862,-0.026,-0.007809,rest
-0.028609,-0.106933,0.982161,0.061267,-0.026858,-0.005921,rest
-0.027145,-0.109373,0.980819,0.02763,-0.043762,-0.010125,rest
-0.028182,-0.108397,0.981063,0.052429,-0.028832,-0.006865,rest
-0.028853,-0.108214,0.981429,0.022825,-0.023597,-0.005492,rest
-0.028853,-0.11041,0.980392,0.01167,-0.023683,-0.005492,rest
-0.028304,-0.109617,0.98027,0.026686,-0.026,-0.006092,rest
-0.029341,-0.109495,0.979233,0.039558,-0.025142,-0.006092,rest
-0.028426,-0.11102,0.979172,0.03767,-0.024541,-0.008152,rest
-0.028365,-0.109922,0.979721,0.031406,-0.024198,-0.008066,rest
-0.030195,-0.108153,0.981734,0.03561,-0.02497,-0.00635,rest
-0.026596,-0.108397,0.982222,0.029432,-0.038099,0.002488,rest
-0.029646,-0.109556,0.982771,0.006693,-0.017591,-0.005492,rest
-0.027084,-0.107482,0.981917,-0.009439,-0.017162,-0.007465,rest
-0.030378,-0.097844,0.981856,0.096277,-0.022825,-0.002231,rest
-0.028548,-0.105896,0.982405,0.028746,-0.024455,-0.001201,rest
-0.026901,-0.105469,0.981978,0.04196,-0.023168,-0.006264,rest
-0.026718,-0.108031,0.981612,0.029518,-0.022482,-0.005835,rest
-0.025498,-0.108763,0.981307,0.033036,-0.021967,-0.006607,rest
-0.025742,-0.109068,0.981002,0.038013,-0.02703,-0.004376,rest
-0.02501,-0.116937,0.977342,0.019993,-0.021967,-0.005406,rest
-0.024949,-0.116571,0.977281,0.029604,-0.025399,-0.006865,rest
-0.025254,-0.116449,0.977708,0.032178,-0.024713,-0.004548,rest
-0.025742,-0.117608,0.978257,0.022139,-0.023855,-0.005148,rest
-0.025925,-0.117974,0.977891,0.024627,-0.025399,-0.001974,rest
-0.026657,-0.117486,0.978074,0.024627,-0.024198,-0.00532,rest
-0.025132,-0.117913,0.978379,0.043762,-0.024284,-0.005492,rest
-0.024949,-0.116876,0.978318,0.02866,-0.024284,-0.005492,rest
-0.02501,-0.117059,0.97844,0.030204,-0.024112,-0.007208,rest
-0.025071,-0.11773,0.978501,0.027201,-0.02334,-0.006865,rest
-0.026047,-0.119926,0.978196,0.033122,-0.025056,-0.003261,rest
-0.025498,-0.12017,0.978867,0.019393,-0.02497,-0.006865,rest
-0.026535,-0.119316,0.979355,0.023511,-0.024026,-0.002832,rest
-0.026657,-0.120475,0.978684,0.028145,-0.02334,-0.004548,rest
-0.025193,-0.121146,0.978318,0.036812,-0.022997,-0.007036,rest
-0.025071,-0.121573,0.978928,0.037327,-0.025056,-0.007294,rest
-0.025559,-0.120414,0.979599,0.04299,-0.020594,-0.002145,rest
-0.024766,-0.121268,0.979233,0.019307,-0.043591,-0.005406,rest
-0.024339,-0.121695,0.979294,0.018964,-0.02437,-0.007809,rest
-0.026291,-0.119499,0.978318,0.024799,-0.023683,-0.004462,rest
