acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,direction
-0.880413,-0.067954,0.467565,0.01699,-0.017333,-0.003776,down
-0.87962,-0.066063,0.467199,0.026686,-0.027716,-0.004548,down
-0.878583,-0.065087,0.467077,0.021881,-0.028746,-0.001201,down
-0.879376,-0.066124,0.465796,0.013129,-0.024541,-0.009267,down
-0.8784,-0.064965,0.466284,0.005406,-0.022482,-0.010211,down
-0.878949,-0.065209,0.467138,0.016132,-0.025914,-0.005578,down
-0.879803,-0.065148,0.465552,0.02437,-0.020508,-0.00369,down
-0.880352,-0.065453,0.46543,0.023168,-0.02763,-0.002574,down
-0.663619,-0.027023,0.734074,0.016561,-0.026257,-0.012013,down
-0.660874,-0.029036,0.735233,0.029775,-0.040587,-0.019307,down
-0.663192,-0.029036,0.736453,0.031406,-0.042132,-0.014759,down
-0.66551,-0.025742,0.733464,0.034066,-0.025399,0.007036,down
-0.66673,-0.026169,0.734562,0.030548,-0.024026,-0.002317,down
-0.666181,-0.026596,0.734806,0.034924,-0.029175,-0.004634,down
-0.666059,-0.025742,0.735721,0.04462,-0.014073,-0.003432,down
-0.666425,-0.025986,0.735111,0.022911,-0.025914,-0.007122,down
-0.666303,-0.026657,0.734257,0.013214,-0.043934,-0.00266,down
-0.663192,-0.027328,0.734745,0.028145,-0.032178,-0.011069,down
-0.625433,-0.013542,0.765611,0.025742,-0.028832,-0.003518,down
-0.626714,-0.013725,0.764574,0.029604,-0.023254,-0.003604,down
-0.623115,-0.014701,0.763415,0.026,-0.021967,-0.000172,down
-0.623603,-0.01464,0.764025,0.043247,-0.018706,-0.009181,down
-0.627812,-0.017446,0.764513,0.02334,-0.027888,-0.003175,down
-0.626958,-0.015494,0.765245,0.035868,-0.030033,0.000686,down
-0.626531,-0.017202,0.763659,0.032607,-0.018878,-0.000257,down
-0.627751,-0.017934,0.763903,0.034752,-0.028488,-0.00798,down
-0.62769,-0.018056,0.763354,0.037069,-0.029261,-0.002403,down
-0.627385,-0.020069,0.763476,0.032865,-0.024627,-0.006865,down
-0.923967,-0.090585,0.370819,0.025914,-0.025056,-0.003003,down
-0.924211,-0.089487,0.371063,0.034409,-0.02437,-0.000772,down
-0.925492,-0.090585,0.369782,0.033808,-0.026601,0.001459,down
-0.923967,-0.090585,0.370087,0.032178,-0.02703,-0.000601,down
-0.925492,-0.091378,0.367891,0.026686,-0.024455,0.021624,down
-0.925675,-0.089609,0.369172,0.033122,-0.029432,0.00163,down
-0.926285,-0.09028,0.369416,0.02703,-0.026429,-0.002145,down
-0.926712,-0.088999,0.367891,0.019908,-0.018191,-0.005406,down
-0.925675,-0.08845,0.368135,0.043419,-0.015445,-0.00532,down
-0.925187,-0.087779,0.369172,0.015274,-0.023511,-0.002317,down
-0.710772,-0.029585,0.691984,0.030204,-0.033808,-0.006178,down
-0.711626,-0.029219,0.690215,0.028574,-0.023426,-0.002059,down
-0.712053,-0.028365,0.68991,0.031234,-0.01802,-0.000601,down
-0.71187,-0.02867,0.690459,0.023769,-0.021195,-0.00695,down
-0.712846,-0.026718,0.689727,0.023769,-0.015102,-0.000086,down
-0.713395,-0.027572,0.689239,0.02703,-0.000686,-0.001888,down
-0.711992,-0.028304,0.68991,0.022911,-0.018449,-0.00532,down
-0.711443,-0.027145,0.690581,0.019307,-0.030376,-0.004376,down
-0.711748,-0.02684,0.690215,0.016561,-0.000601,-0.004805,down
-0.71248,-0.027633,0.690459,0.024112,-0.026858,-0.003947,down
-0.573644,-0.005307,0.807579,0.038785,-0.035181,-0.008323,down
-0.572119,-0.003294,0.80581,0.02231,-0.031406,-0.008323,down
-0.573705,-0.003355,0.803919,0.02763,-0.036383,-0.008409,down
-0.576938,-0.003965,0.802272,0.022139,-0.022739,-0.003947,down
-0.579195,-0.005795,0.802089,0.035096,-0.032521,-0.002403,down
-0.580232,-0.007076,0.800869,0.03295,-0.038785,-0.006178,down
-0.582367,-0.008723,0.798734,0.036468,-0.032006,-0.001716,down
-0.583526,-0.010736,0.798551,0.030634,-0.032779,-0.000944,down
-0.584502,-0.011102,0.795928,0.024627,-0.027716,-0.005578,down
-0.586393,-0.011895,0.795684,0.033036,-0.026257,-0.006693,down
-0.878888,-0.058011,0.469334,0.043762,-0.043419,0.013644,down
-0.883341,-0.062769,0.463234,0.042218,-0.029346,-0.021195,down
-0.886086,-0.063013,0.460245,0.053115,-0.035525,0.016647,down
-0.875655,-0.061488,0.464027,0.018191,-0.029261,-0.010297,down
-0.882731,-0.063745,0.458354,-0.032006,0.001888,-0.009696,down
-0.875289,-0.056913,0.468846,0.019393,-0.033036,-0.004462,down
-0.878339,-0.057096,0.46726,0.021709,-0.025399,-0.010898,down
-0.879864,-0.056303,0.467016,0.019049,-0.023597,-0.005063,down
-0.882304,-0.0549,0.466345,0.022482,-0.019564,0.006436,down
-0.880535,-0.055937,0.464698,0.017247,-0.020937,0.001116,down
-0.959286,-0.027877,0.2806,0.024799,-0.022482,0.003604,down
-0.959591,-0.027938,0.279746,0.025742,-0.009954,-0.006178,down
-0.960201,-0.028914,0.281149,0.030376,-0.024284,-0.001888,down
-0.957212,-0.026352,0.285053,0.027716,-0.017591,-0.005148,down
-0.957212,-0.027877,0.284199,0.023168,-0.031921,0.003776,down
-0.959347,-0.029036,0.283467,0.03767,-0.025399,0.001201,down
-0.9577,-0.027267,0.284626,0.049254,-0.02866,0.005492,down
-0.959591,-0.03233,0.283528,0.026086,-0.029861,-0.00635,down
-0.958127,-0.027572,0.28304,0.035181,-0.027973,0.002403,down
-0.959774,-0.029402,0.283345,0.027973,-0.024112,0.001201,down
-0.990457,-0.015433,0.160125,0.043676,-0.017934,-0.00266,down
-0.990152,-0.014945,0.160735,0.025828,-0.023168,-0.021452,down
-0.991433,-0.01403,0.160186,0.032435,-0.016389,0.005234,down
-0.990518,-0.014579,0.161772,0.029261,-0.043762,-0.002059,down
-0.989115,-0.013359,0.16226,0.033208,-0.02394,-0.001802,down
-0.990945,-0.014152,0.160308,0.035525,-0.019049,0.001888,down
-0.988627,-0.012566,0.165798,0.033465,-0.024713,-0.003518,down
-0.991189,-0.012932,0.161589,0.039558,-0.013558,0.006264,down
-0.990518,-0.013542,0.162504,0.023683,-0.017076,0.001373,down
-0.989725,-0.01403,0.164639,0.034495,-0.016647,0.000601,down
-0.644099,0.039955,0.7503,0.031835,-0.019135,-0.001888,down
-0.644282,0.040687,0.750361,0.039214,-0.037927,-0.003518,down
-0.64355,0.039345,0.750056,0.036726,-0.031835,0.001974,down
-0.645746,0.039528,0.733952,0.03561,-0.031835,-0.020851,down
-0.645014,0.03843,0.747677,0.029003,-0.001201,-0.000601,down
-0.647576,0.037515,0.747982,0.032092,-0.065643,-0.001459,down
-0.647698,0.035624,0.746335,0.01965,-0.04299,-0.004462,down
-0.649406,0.034038,0.745481,0.024541,-0.02334,-0.005749,down
-0.651358,0.033794,0.744871,0.040845,-0.029346,-0.004205,down
-0.652029,0.033611,0.743712,0.037241,-0.027287,0.000257,down
-0.526796,0.002257,0.834053,0.02703,-0.023254,-0.002917,down
-0.527833,0.003111,0.832772,0.023683,-0.027373,-0.009525,down
-0.528748,0.003416,0.833382,0.023769,-0.026686,-0.005234,down
-0.52887,0.003477,0.832833,0.019736,-0.026515,-0.003003,down
-0.529968,0.002928,0.832406,0.025914,-0.025742,-0.002317,down
-0.53009,0.003172,0.831735,0.028059,-0.024026,-0.001545,down
-0.529175,0.003233,0.832284,0.02231,-0.025056,-0.00695,down
-0.531005,0.003172,0.831918,0.028403,-0.022825,0.001716,down
-0.531005,0.004209,0.831552,0.030805,-0.024112,0.021881,down
-0.529846,0.003294,0.832406,0.027544,-0.00103,-0.000172,down
-0.781288,-0.041114,0.611342,0.009954,-0.024713,0.003518,down
-0.781715,-0.040687,0.611464,0.011069,-0.022825,-0.002917,down
-0.781776,-0.039589,0.610915,0.009267,-0.026429,-0.002317,down
-0.781776,-0.03904,0.611037,0.020337,-0.027115,-0.002488,down
-0.783728,-0.038613,0.61061,0.027716,-0.02866,-0.000515,down
-0.783545,-0.038674,0.610244,0.028832,-0.028574,0.002231,down
-0.784277,-0.038979,0.610305,0.030634,-0.028145,-0.002403,down
-0.785741,-0.036661,0.608719,0.019993,-0.027373,-0.000686,down
-0.783057,-0.03782,0.608719,0.014845,-0.023597,-0.005578,down
-0.784033,-0.036722,0.608536,0.018964,-0.024627,-0.003003,down
-0.87962,-0.0366,0.468358,0.020508,-0.027802,-0.021967,down
-0.878461,-0.036966,0.468175,0.023769,-0.033294,-0.002917,down
-0.879681,-0.03721,0.467565,0.038099,-0.036297,-0.005406,down
-0.881999,-0.036783,0.465491,0.028574,-0.022568,-0.00266,down
-0.881084,-0.035624,0.465308,0.031063,-0.024627,-0.00695,down
-0.886208,-0.034038,0.464637,0.031406,-0.009181,0.006607,down
-0.881389,-0.033062,0.46604,0.042732,-0.020337,-0.001716,down
-0.881816,-0.032513,0.464881,0.002403,-0.027973,-0.005148,down
-0.881877,-0.031171,0.465003,0.029432,-0.025742,-0.021709,down
-0.882853,-0.031293,0.464271,0.024198,-0.025056,-0.001373,down
-0.924943,-0.023607,0.374723,0.029175,-0.028059,-0.001545,down
-0.924882,-0.022875,0.373564,0.036726,-0.022911,0.002832,down
-0.925248,-0.02501,0.374418,0.033208,-0.028488,0.021538,down
-0.925736,-0.026108,0.374357,0.024884,-0.026343,0.02128,down
-0.925614,-0.025681,0.374052,0.000429,-0.042647,-0.003175,down
-0.925797,-0.02623,0.374479,0.01004,-0.020594,-0.003432,down
-0.925248,-0.025925,0.374052,0.019908,-0.023769,-0.002488,down
-0.924516,-0.026535,0.374113,0.017505,-0.029604,-0.00103,down
-0.923357,-0.024705,0.37454,0.017848,-0.027716,-0.004376,down
-0.923601,-0.025559,0.373198,0.015789,-0.026086,-0.009696,down
-0.65941,-0.037027,0.738039,0.03132,-0.031148,-0.015617,down
-0.662216,-0.035685,0.73566,0.011584,-0.031663,-0.014759,down
-0.665022,-0.033611,0.733647,0.024541,-0.031492,-0.008838,down
